[2025-09-15 17:33:27] [INFO    ] discord.client: logging in using static token
[2025-09-15 17:34:10] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307382446424127 with None has returned 204
[2025-09-15 17:34:10] [DEBUG   ] discord.http: DELETE /channels/{channel_id}/messages/{message_id} has found its initial rate limit bucket hash (c51d12acd501bc2e6c76ab191408bd45).
[2025-09-15 17:34:10] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307382446424127 has received 
[2025-09-15 17:34:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 29, 'op': 0, 'd': {'id': '1417307382446424127', 'channel_id': '958563923873910837', 'guild_id': '937845370841624576'}}
[2025-09-15 17:34:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:34:10] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-09-15 17:34:10] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-09-15 17:34:11] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307544552210534 with None has returned 204
[2025-09-15 17:34:11] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307544552210534 has received 
[2025-09-15 17:34:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 30, 'op': 0, 'd': {'id': '1417307544552210534', 'channel_id': '958563923873910837', 'guild_id': '937845370841624576'}}
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-09-15 17:34:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-16T00:34:12.665000+00:00', 'position': 0, 'pinned': False, 'nonce': '3231865458026247272', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1379974035705696287'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-05T00:04:08.865178+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1417307551862620160', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '🗑️ Message Deleted', 'id': '1417307551862620161', 'fields': [{'value': 'ansorus (699328079293710377)', 'name': 'User', 'inline': False}, {'value': '<#958563923873910837>', 'name': 'Channel', 'inline': False}, {'value': '!enlist <@699328079293710377>', 'name': 'Content', 'inline': False}], 'content_scan_version': 0, 'color': 15158332}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1378602394430083194', 'author': {'username': 'Zani', 'public_flags': 0, 'primary_guild': None, 'id': '1055708942984032326', 'global_name': None, 'display_name_styles': None, 'discriminator': '2446', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7'}, 'attachments': [], 'guild_id': '937845370841624576'}}
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event message
[2025-09-15 17:34:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1378602394430083194/messages with {"embeds":[{"fields":[{"inline":false,"name":"User","value":"ansorus (699328079293710377)"},{"inline":false,"name":"Channel","value":"<#958563923873910837>"},{"inline":false,"name":"Content","value":"!enlist <@699328079293710377>"}],"flags":0,"color":15158332,"type":"rich","title":"\ud83d\uddd1\ufe0f Message Deleted"}],"content":null,"components":[],"nonce":"3231865458026247272","enforce_nonce":true,"tts":false} has returned 200
[2025-09-15 17:34:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1378602394430083194/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': '🗑️ Message Deleted', 'color': 15158332, 'fields': [{'name': 'User', 'value': 'ansorus (699328079293710377)', 'inline': False}, {'name': 'Channel', 'value': '<#958563923873910837>', 'inline': False}, {'name': 'Content', 'value': '!enlist <@699328079293710377>', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-09-16T00:34:12.665000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307551862620160', 'channel_id': '1378602394430083194', 'author': {'id': '1055708942984032326', 'username': 'Zani', 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7', 'discriminator': '2446', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '3231865458026247272'}
[2025-09-15 17:34:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 32, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-16T00:34:12.790000+00:00', 'pinned': False, 'nonce': '5546037777069515085', 'mentions': [{'username': 'ansorus', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1001683496336621721'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-15T22:43:16.375000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '699328079293710377', 'global_name': 'Ansorus', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1379974035705696287'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-05T00:04:08.865178+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1417307552386908303', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@699328079293710377> now has the **👥Certified  Civilians👥** role.', 'components': [], 'channel_type': 0, 'channel_id': '958563923873910837', 'author': {'username': 'Zani', 'public_flags': 0, 'primary_guild': None, 'id': '1055708942984032326', 'global_name': None, 'display_name_styles': None, 'discriminator': '2446', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7'}, 'attachments': [], 'guild_id': '937845370841624576'}}
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event message
[2025-09-15 17:34:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/958563923873910837/messages with {"content":"<@699328079293710377> now has the **\ud83d\udc65Certified  Civilians\ud83d\udc65** role.","components":[],"nonce":"5546037777069515085","enforce_nonce":true,"tts":false} has returned 200
[2025-09-15 17:34:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/958563923873910837/messages has received {'type': 0, 'content': '<@699328079293710377> now has the **👥Certified  Civilians👥** role.', 'mentions': [{'id': '699328079293710377', 'username': 'ansorus', 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 16769792, 'global_name': 'Ansorus', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#ffe300', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:34:12.790000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307552386908303', 'channel_id': '958563923873910837', 'author': {'id': '1055708942984032326', 'username': 'Zani', 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7', 'discriminator': '2446', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5546037777069515085'}
[2025-09-15 17:34:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 33, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-16T00:34:13.146000+00:00', 'pinned': False, 'nonce': '8270960147049718588', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1379974035705696287'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-05T00:04:08.865178+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1417307553880084581', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '`!enlist @yourself` to verify, this gives you access to the rest of the server!', 'components': [], 'channel_type': 0, 'channel_id': '958563923873910837', 'author': {'username': 'Zani', 'public_flags': 0, 'primary_guild': None, 'id': '1055708942984032326', 'global_name': None, 'display_name_styles': None, 'discriminator': '2446', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7'}, 'attachments': [], 'guild_id': '937845370841624576'}}
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:34:11] [DEBUG   ] discord.client: Dispatching event message
[2025-09-15 17:34:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/958563923873910837/messages with {"content":"`!enlist @yourself` to verify, this gives you access to the rest of the server!","components":[],"nonce":"8270960147049718588","enforce_nonce":true,"tts":false} has returned 200
[2025-09-15 17:34:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/958563923873910837/messages has received {'type': 0, 'content': '`!enlist @yourself` to verify, this gives you access to the rest of the server!', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:34:13.146000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307553880084581', 'channel_id': '958563923873910837', 'author': {'id': '1055708942984032326', 'username': 'Zani', 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7', 'discriminator': '2446', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8270960147049718588'}
[2025-09-15 17:34:12] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-09-15 17:34:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 34, 'op': 0, 'd': {'id': '1417307552386908303', 'channel_id': '958563923873910837', 'guild_id': '937845370841624576'}}
[2025-09-15 17:34:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:34:15] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-09-15 17:34:15] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-09-15 17:34:15] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307552386908303 with None has returned 204
[2025-09-15 17:34:15] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307552386908303 has received 
[2025-09-15 17:34:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 35, 'op': 0, 'd': {'user_id': '846441699226943538', 'timestamp': 1757982888, 'member': {'user': {'username': 'tututututu22222', 'public_flags': 256, 'primary_guild': {'tag': 'DORO', 'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'id': '846441699226943538', 'global_name': 'itu', 'display_name_styles': None, 'display_name': 'itu', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1400163655462555658', 'palette': 'berry', 'label': 'COLLECTIBLES_ROCK_MINI_GOKU_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/rock/mini_goku/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1366494385562193961', 'expires_at': None, 'asset': 'a_7b3552536d367435c8fe7bfce8060b89'}, 'avatar': 'a35bc895e865fd264b081ae6e50f569f'}, 'roles': ['1090850140228694057', '1001683496336621721', '1293606077476241479'], 'premium_since': None, 'pending': False, 'nick': 'iku', 'mute': False, 'joined_at': '2024-09-02T02:48:33.423000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1032075058522378271', 'guild_id': '937845370841624576'}}
[2025-09-15 17:34:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:34:47] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-15 17:34:47] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-15 17:34:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 36, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-16T00:34:49.496000+00:00', 'pinned': False, 'nonce': '1417307700227735552', 'mentions': [{'username': 'ansorus', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1001683496336621721'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-15T22:43:16.375000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '699328079293710377', 'global_name': 'Ansorus', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1090850140228694057', '1001683496336621721', '1293606077476241479'], 'premium_since': None, 'pending': False, 'nick': 'iku', 'mute': False, 'joined_at': '2024-09-02T02:48:33.423000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1417307706343030876', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@699328079293710377>', 'components': [], 'channel_type': 0, 'channel_id': '1032075058522378271', 'author': {'username': 'tututututu22222', 'public_flags': 256, 'primary_guild': {'tag': 'DORO', 'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'id': '846441699226943538', 'global_name': 'itu', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1400163655462555658', 'palette': 'berry', 'label': 'COLLECTIBLES_ROCK_MINI_GOKU_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/rock/mini_goku/'}}, 'clan': {'tag': 'DORO', 'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'avatar_decoration_data': {'sku_id': '1366494385562193961', 'expires_at': None, 'asset': 'a_7b3552536d367435c8fe7bfce8060b89'}, 'avatar': 'a35bc895e865fd264b081ae6e50f569f'}, 'attachments': [], 'guild_id': '937845370841624576'}}
[2025-09-15 17:34:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:34:48] [DEBUG   ] discord.client: Dispatching event message
[2025-09-15 17:34:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 36.
[2025-09-15 17:34:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
